Gene,Half-life (h)
ZSCAN29,3.8
LOC644617,3.8
DHRSX,3.8
AKNA,3.8
EHMT1,3.8
CABLES1,3.8
GJA7,3.8
RP3-402G11.5,3.8
BCL2,3.8
CKAP2,3.8
KIAA1245 /// LOC728980 /// LOC730476 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF16 /// NBPF20 /// NBPF8 /// NBPF9,3.8
MGC29506,3.8
SGCB,3.8
MKNK2,3.8
MKL2,3.8
BCL9,3.8
NBPF1,3.8
RPL27A,3.8
STX5,3.8
CARS,3.8
ANKHD1 /// MASK-BP3,3.8
7-Mar,3.8
GOLPH3,3.8
PHF21A,3.8
MICALL1,3.8
KIAA0859,3.8
RACGAP1,3.8
DDX51,3.8
NISCH,3.8
PPP1R13B,3.8
DCUN1D4,3.8
TTC32,3.8
ITGB1BP1,3.8
CHM,3.8
TNFSF5IP1,3.8
ACTR8,3.8
RAB1A,3.8
FAM54A,3.8
C14orf104,3.8
HSPA8 /// LOC402143,3.8
ZNF330,3.8
RPP40,3.8
SGTB,3.8
EHD1,3.8
C17orf58,3.8
TERF2IP,3.8
MRPS22,3.8
FIP1L1,3.8
RBM34,3.8
C6orf72,3.8
HIST1H2BD,3.8
UCK2,3.8
LYAR,3.8
PPIL1,3.9
FAM76A,3.9
BAZ1A,3.9
FGR,3.9
C21orf66,3.9
PPCDC,3.9
CABC1,3.9
SBF2,3.9
TUG1,3.9
DR1,3.9
CEP170,3.9
ENDOGL1,3.9
UBAC2,3.9
FAS,3.9
TMUB1,3.9
RRP1B,3.9
MRPL50,3.9
LOC339047 /// LOC642778 /// LOC642799 /// NPIP,3.9
C16orf61,3.9
PTPN1,3.9
TFPT,3.9
MKI67IP,3.9
PIP5K1A,3.9
RBM27,3.9
FANCC,3.9
C12orf29,3.9
MRPS25,3.9
POLA2,3.9
NCOA7,3.9
HCG18,3.9
MAN2A1,3.9
EHD4,3.9
WDR35,3.9
TPCN2,3.9
LSG1,3.9
IKZF2,3.9
SFRS7,3.9
ERLIN1,3.9
RBM15,3.9
CYBRD1,3.9
HIST1H2BI,3.9
WDR45L,3.9
IKBKB,3.9
ECE2,3.9
RSPRY1,3.9
PFTK1,3.9
TAF9,3.9
LOC284702,3.9
TMEM70,3.9
SDHALP1,3.9
KIF3B,3.9
C11orf48,3.9
C1orf91,3.9
C6orf106,3.9
DHX36,3.9
EZH2,3.9
RHEB,3.9
LOC339344,3.9
MTHFD2,3.9
ZNF224,3.9
SPNS1,3.9
ATP6V1H,3.9
BBS10,3.9
KIAA1632,3.9
PPP4R1,3.9
ARHGAP1,3.9
TBC1D10C,3.9
LRP8,3.9
PLAA,3.9
CASP3,3.9
USP53,3.9
RFX5,3.9
XPC,3.9
SNRP70,3.9
KIN,3.9
SLC35D1,3.9
PPTC7,3.9
CUL3,3.9
LOC153364,3.9
WDR42A,3.9
UTP14C,3.9
PPFIA1,3.9
UBXD1,3.9
ARID4A,3.9
LOC647070,3.9
ATF1,3.9
CCND3,3.9
SLAIN1,3.9
MPHOSPH9,3.9
C10orf118,3.9
C8orf32,3.9
TMEM109,3.9
NUMBL,3.9
EAPP,3.9
COPS3,3.9
CES2,4
SH2B1,4
MFHAS1,4
MFN2,4
ERP27,4
CRBN,4
CLECL1,4
TFRC,4
TRMT1,4
PNO1,4
SLC29A2,4
NEIL1,4
TUBA1C,4
ZCCHC10,4
LOC284120,4
GRLF1,4
CLASP1,4
EBAG9,4
ITFG1,4
PDPR,4
GRB2,4
SLC39A9,4
ZNRF2,4
PRPF38A,4
KCNQ5,4
C17orf69,4
MRPL54,4
CASP8AP2,4
SNAG1,4
C19orf25,4
DIS3L2,4
ZNF320,4
AKAP10,4
ARL5B,4
KIF23,4
BAG2,4
DIS3L,4
CREB1,4
BCL2L11,4
C1orf96,4
TAF4B,4
SRCAP,4
MLL,4
SGTA,4
C6orf62,4
ATAD1,4
ALDH9A1,4
RBMX2,4
C1orf27,4
DDX21,4
DDX5,4
PPP2CA,4
IDI1,4
SART3,4
SH3GLB1,4
SIN3B,4
YPEL5,4
DUSP12,4
ASF1B,4
HNRPF,4
HIPK1,4
ZFPL1,4
IGF2BP1,4
RNF11,4
NUPL2,4
SCMH1,4
DKFZP564J0863,4
PCTK1,4
SLC2A14 /// SLC2A3,4
DMWD,4
FBXO18,4
ZNF573,4
AURKB,4
PCNA,4
AKTIP,4
ATP6V1G1,4
C9orf102,4
HN1L,4
TMEM103,4
EXT2,4
SETDB2,4
TBK1,4
ABHD6,4
ALG5,4
ZNF652,4
PFKP,4
DPP8,4
ZNF33A,4
MEF2A,4
GINS2,4
NOLC1,4
ZDHHC9,4
PPP1R16B,4
LOC92017,4
PLXNC1,4
LOC731208 /// RNF149,4.1
GLTSCR2,4.1
KLHDC2,4.1
EHMT2,4.1
MRPL34,4.1
MARCKS,4.1
KIAA1468,4.1
INTS7,4.1
FOXM1,4.1
FARSA,4.1
ENDOD1,4.1
LRRC16,4.1
GDPD1,4.1
ZBED3,4.1
MRPL32,4.1
FAM111A,4.1
LEPROT,4.1
POLG2,4.1
ATF7,4.1
MFSD8,4.1
SGK269,4.1
KRCC1,4.1
WWP1,4.1
THUMPD3,4.1
LMNB2,4.1
FAM133B /// LOC728066 /// LOC728153,4.1
MYB,4.1
IGHA1 /// IGHA2,4.1
SP100,4.1
SNX5,4.1
CCDC55,4.1
PLEKHJ1,4.1
RNF34,4.1
WSB2,4.1
FAM119A,4.1
BCL2L13,4.1
CLEC16A,4.1
C6orf32,4.1
IQGAP3,4.1
LOC653583 /// PHLDB3,4.1
TXNL1,4.1
PPM1A,4.1
DUSP11,4.1
6-Mar,4.1
UBE2I,4.1
RNMT,4.1
BTBD14B,4.1
CREBBP,4.1
SMPDL3A,4.1
TUBA1B,4.1
SLC35E1,4.1
ABHD5,4.1
SLC35F2,4.1
ERCC6,4.1
NUP214,4.1
C20orf80 /// FRG1 /// LOC642236 /// LOC730510,4.1
NBPF1 /// NBPF10,4.1
CDIPT,4.1
C20orf11,4.1
CCDC43,4.1
MAPKAPK5,4.1
SASS6,4.1
ZFP91,4.1
ATAD3A,4.1
FLJ32549,4.1
SNRPA1,4.1
KTELC1,4.1
SSR3,4.1
RECQL4,4.1
TRAF7,4.1
PTBP1,4.1
C12orf30,4.1
PHACTR1,4.1
NUP88,4.1
DKFZp586I1420,4.1
SMUG1,4.1
MLKL,4.1
CLPTM1,4.1
SNTB2,4.1
CTSS,4.1
RALBP1,4.1
TMEM69,4.1
EFTUD1,4.1
ARHGAP15,4.1
CDCA7,4.1
KIAA1856,4.1
SLC2A5,4.1
NDC80,4.1
LEO1,4.1
RAD51,4.1
ARPP-19,4.1
SLC35F5,4.1
CCNA2,4.1
KIAA1627,4.1
TTC31,4.1
MLX,4.1
MICAL3,4.1
ST7,4.1
UNC84B,4.1
IRF5,4.2
BAP1,4.2
FLJ10081,4.2
CFLAR,4.2
TTC17,4.2
KIAA1737,4.2
DEXI,4.2
ZFP106,4.2
TRIM26,4.2
DDX23,4.2
PVRL1,4.2
TUSC4,4.2
SFMBT1,4.2
CAMK2G,4.2
RBM9,4.2
LRRC42,4.2
REPS1,4.2
NARG1L,4.2
SLC39A14,4.2
NR2C2,4.2
NKAP,4.2
TMEM154,4.2
RBM12,4.2
ACAD10,4.2
MTMR3,4.2
C3orf62,4.2
STK3,4.2
SLC35B1,4.2
IPPK,4.2
SEPSECS,4.2
TTK,4.2
DNAJB12,4.2
GNL2,4.2
RNASEL,4.2
SLC2A13,4.2
EIF2S2,4.2
PITPNB,4.2
LOC256273,4.2
RFXDC2,4.2
DYRK2,4.2
MAPK1,4.2
BAZ2B,4.2
STK19,4.2
ZNF511,4.2
ARHGAP30,4.2
NEU1,4.2
PCNT,4.2
COQ6,4.2
ACTG1,4.2
SNW1,4.2
ZNF533,4.2
LRMP,4.2
ELK4,4.2
PRKCA,4.2
FLJ20254,4.2
SFRS16,4.2
CCPG1,4.2
ZNF146,4.2
HSD17B7 /// HSD17B7P2 /// LOC730412,4.2
C18orf32,4.2
WIPI2,4.2
PFDN1,4.2
GLG1,4.2
LOC220906,4.2
POLE3,4.2
ZNF644,4.2
ING5 /// LOC727773,4.2
SCFD2,4.2
EIF3B,4.2
PLOD1,4.2
PSMD12,4.2
C14orf118,4.2
CEP110,4.2
LOC388789,4.2
XPA,4.2
RGPD5 /// RGPD6 /// RGPD8,4.2
BUB3,4.2
KIAA0947,4.2
FAM82A,4.2
TIMM23,4.2
ILVBL,4.2
ZNF292,4.2
FLJ10154,4.2
PXMP3,4.2
INSIG2,4.2
KLHL22,4.2
MUTYH,4.2
PKD2,4.2
LOC729806,4.3
CLTA,4.3
FLJ10815,4.3
RMND1,4.3
HMOX2,4.3
NCOA6,4.3
KRR1,4.3
RBAK,4.3
PSMC1,4.3
SLC39A1,4.3
CCDC93,4.3
SLAMF6,4.3
PHC3,4.3
RP11-413M3.2,4.3
SFRS5,4.3
NAG,4.3
KREMEN2,4.3
DIABLO,4.3
SNAP29,4.3
DKFZP686E2158,4.3
TRUB2,4.3
CCDC18,4.3
SCAP,4.3
TRNT1,4.3
TXNDC13,4.3
RAB33A,4.3
CREB5,4.3
CYBASC3,4.3
SPAG7,4.3
TEX264,4.3
MCM10,4.3
FAM103A1,4.3
DNAJA3,4.3
LAT2,4.3
NPEPL1,4.3
ACTN4,4.3
EED,4.3
CD70,4.3
MNS1,4.3
MED21,4.3
C8orf5,4.3
ZCCHC6,4.3
BTAF1,4.3
MEGF9,4.3
C2orf30,4.3
MGC39900,4.3
EXOSC6,4.3
ZC3H7B,4.3
DCUN1D5,4.3
HCG8,4.3
FLJ22795,4.3
FGFR2,4.3
SRPR,4.3
LOC388907 /// LOC642146 /// LOC647436 /// RPL5,4.3
TFE3,4.3
TRERF1,4.3
UBP1,4.3
HNRPAB,4.3
IVNS1ABP,4.3
PPFIBP2,4.3
RASGRP3,4.3
FLJ39660,4.3
TMEM1,4.3
CMIP,4.3
TGOLN2,4.3
ZNF236,4.3
ARPC5L,4.3
ASNA1,4.3
BXDC1,4.3
NDST1,4.3
PUS1,4.3
SPIN1,4.3
C10orf18,4.3
KRT10,4.3
CXXC6,4.3
LSM12,4.3
HDAC9,4.3
GGT1,4.3
RHOQ,4.3
MTFR1,4.4
GNA12,4.4
DYNC1H1,4.4
PAFAH1B1,4.4
NBEAL2,4.4
DSCR3,4.4
C19orf29,4.4
MRPL1,4.4
MS4A1,4.4
NDUFS3 /// PTPMT1,4.4
WDR79,4.4
WBP4,4.4
SIDT1,4.4
METTL3,4.4
SCAMP2,4.4
WDR91,4.4
ATP6V0C,4.4
NR2C1,4.4
PRUNE,4.4
ZNF248,4.4
SNRPA,4.4
TRIT1,4.4
FGD6,4.4
PAPOLG,4.4
PIK3CB,4.4
MRRF,4.4
SLC25A26,4.4
CRKL,4.4
GTF2IRD2,4.4
SLC10A7,4.4
XPO5,4.4
ADIPOR1,4.4
LOC731059 /// MSTO1,4.4
CEP76,4.4
CCNB1,4.4
SPAG9,4.4
LOC283378,4.4
C9orf85,4.4
DERL1,4.4
ANKRD32,4.4
PARP16,4.4
NUDT4,4.4
MCM3AP,4.4
PDZD8,4.4
MRPS18A,4.4
POLR1B,4.4
SLC25A36,4.4
GPR107,4.4
S100PBP,4.4
THADA,4.4
BAT5,4.4
MTX1,4.4
BAG4,4.4
PEX16,4.4
PIGA,4.4
HNRPH1,4.4
TINF2,4.4
FAM134A,4.4
DERL3,4.4
ATP9B,4.4
ATE1,4.4
SIRT6,4.4
IL6ST,4.4
TARDBP,4.4
JMJD2A,4.4
SCAMP3,4.4
GABARAPL1,4.4
RNF123,4.4
EFHC1,4.4
NUMA1,4.4
FLJ25778,4.4
TBL1X,4.4
SPCS3,4.4
TOMM70A,4.4
C20orf177,4.4
SESN1,4.4
POU2F1,4.4
PHACTR4,4.4
KIAA0317,4.4
FAM21A /// FAM21B,4.4
AP1GBP1,4.4
SRM,4.4
EARS2,4.4
PTPRA,4.4
ZNF770,4.4
LOC728555 /// LOC730391,4.4
LRP6,4.4
MCM3,4.4
WNT10A,4.4
ARMC6,4.4
KPNA6,4.4
CLDND1,4.4
ENPP4,4.4
RABGAP1,4.4
AP1S3,4.4
PSMC5,4.4
LOC730744 /// MAEA,4.4
YIPF5,4.4
CAMKK1,4.4
C20orf7,4.4
SFRS3,4.4
NDE1,4.4
TRMT6,4.4
CD27,4.4
FAM38A,4.4
C14orf131,4.4
SLC43A2,4.4
LOC730295 /// LOC731265 /// ZNF138,4.4
DYNC1LI2,4.4
SLC39A11,4.4
PARP12,4.4
GTPBP1,4.4
YWHAG,4.4
LNPEP,4.4
CLSTN1,4.4
DIAPH3,4.4
LOC731602 /// METT11D1,4.4
TULP4,4.4
MYO9B,4.4
CDC23,4.4
RAD23A,4.4
ECSIT,4.5
CORO7,4.5
TELO2,4.5
PSMD7,4.5
PARP2,4.5
LMBRD1,4.5
SCAMP5,4.5
MAPK14,4.5
C10orf76,4.5
C18orf37,4.5
HMGA1,4.5
ALG14,4.5
FLJ11151,4.5
OGFOD2,4.5
PIK3AP1,4.5
LRP10,4.5
PSKH1,4.5
FUSIP1 /// LOC727922,4.5
LOC729334 /// LOC731896 /// RPS6KB1,4.5
BRAF,4.5
RBPJ,4.5
SPAG5,4.5
ZNRD1,4.5
GSK3A,4.5
NIPA2,4.5
LOC442240 /// ZNF259,4.5
TUBG1,4.5
RPP21,4.5
DPY19L2P2,4.5
FRAP1,4.5
NUBP2,4.5
ZNF395,4.5
FLJ45803,4.5
TNPO3,4.5
GAS2L3,4.5
RBM4,4.5
ARMET,4.5
MAN2A2,4.5
TERT,4.5
GTF2H4 /// VARS2,4.5
TNRC15,4.5
LOC643836 /// ZFP62,4.5
WDFY4,4.5
ESPL1,4.5
COG3,4.5
ARF1,4.5
TACC3,4.5
PARD6A,4.5
FAM21A /// FAM21B /// FAM21C /// FAM21D,4.5
CHMP5,4.5
MTMR15,4.5
RAMP1,4.5
SCOTIN,4.5
FNTA,4.5
SF3A1,4.5
MTCH1,4.5
RPS19BP1,4.5
ASB3,4.5
CUL5,4.5
MED27,4.5
NF2,4.5
VPS4A,4.5
ST6GALNAC4,4.5
TIMM13,4.5
FGFR1OP,4.5
APOBEC3G,4.5
SLC19A1,4.5
RBM8A,4.5
C1orf103,4.5
GCLC,4.5
SS18L1,4.5
RASSF2,4.5
SMAP1,4.5
TULP3,4.5
LONP1,4.5
TBC1D24,4.5
FLJ40330,4.5
LOC202181,4.5
KLHL9,4.5
MCRS1,4.5
CHN2,4.5
SPATA13,4.5
MANEA,4.5
DENND4B,4.5
PCBP1,4.5
RNF7,4.5
GJB6 /// IGKC /// NTN2L,4.5
HERC1,4.5
STIM2,4.5
SEC61A2,4.5
ARFIP2,4.5
FAHD1,4.5
LOC90110,4.5
OSBPL2,4.5
INPP1,4.5
HIATL1,4.5
APC,4.5
THEX1,4.5
DHX57,4.5
PRPF4B,4.5
TCHP,4.5
IFNAR1,4.5
WDR40A,4.5
STARD3,4.5
CD99L2,4.5
C2orf60,4.6
MPDU1,4.6
AFF3,4.6
C6orf26 /// MSH5,4.6
CMBL,4.6
LAMC1,4.6
KIAA0256,4.6
PTS,4.6
DSE,4.6
ARL6IP2,4.6
ICT1,4.6
LARS2,4.6
ADAM19,4.6
IDH1,4.6
NUP50,4.6
LOC730092,4.6
CNBP,4.6
MAP3K2,4.6
C20orf77,4.6
LYSMD3,4.6
KIAA0494,4.6
NOL14,4.6
IKZF5,4.6
LOC283012,4.6
VIL2,4.6
CCNB2,4.6
OSBPL10,4.6
FAM115A,4.6
CYC1,4.6
DCTN4,4.6
DDX24,4.6
SDF2L1,4.6
QSER1,4.6
TJAP1,4.6
RAB10,4.6
OSGIN2,4.6
ERGIC2,4.6
C1orf53,4.6
ZNF678,4.6
STX12,4.6
ALKBH5,4.6
RELA,4.6
NCF1 /// NCF1B /// NCF1C,4.6
C20orf23,4.6
NBPF3,4.6
SF3B2,4.6
NT5C,4.6
AP3D1,4.6
LIN54,4.6
CCDC52,4.6
SNAPAP,4.6
RFK,4.6
LENG4,4.6
TIAM2,4.6
VPS4B,4.6
DDX42,4.6
LOC400236,4.6
MGC4771,4.6
TSFM,4.6
IPO9,4.6
SH3TC1,4.6
GPR180,4.6
C1orf198,4.6
MTRR,4.6
KLRK1,4.6
C1orf121,4.6
ZNF718,4.6
NELF,4.6
SMAD1,4.6
ORAI2,4.6
FBXW2,4.6
PRPF38B,4.6
TRAFD1,4.6
ZNF673,4.6
PIGT,4.6
C9orf105 /// SHB,4.6
CLIP1,4.6
TRIP13,4.6
CCDC23,4.6
LAPTM5,4.6
LOC90379,4.6
RASA2,4.6
PTPN9,4.6
SSNA1,4.6
WDR32,4.6
LILRB1,4.6
HIRIP3,4.6
FLJ36874,4.6
CAMK1D /// LOC283070,4.6
WDR36,4.6
SENP6,4.6
OCRL,4.6
SUMO2,4.7
LOC399804 /// NPM1,4.7
PPIL4,4.7
MFNG,4.7
ASB1,4.7
HVCN1,4.7
MGC7036,4.7
HLA-DRB1 /// LOC730415,4.7
TUBA3C,4.7
XRCC2,4.7
CALM2,4.7
ABHD2,4.7
BIK,4.7
DCC1,4.7
RFC1,4.7
TRIP4,4.7
CASP2,4.7
FLJ10781,4.7
FLJ21865,4.7
MAP9,4.7
TAP1,4.7
TATDN3,4.7
WDR75,4.7
FEZ2,4.7
RPS6KA1,4.7
SLC30A7,4.7
FLJ42351,4.7
ANKRD27,4.7
TUBB,4.7
DKFZP586P0123,4.7
POU2F2,4.7
C11orf30,4.7
BLOC1S2,4.7
PH-4,4.7
PEX11B,4.7
GOLIM4,4.7
GDAP2,4.7
FOXJ3,4.7
C1GALT1C1,4.7
IKIP,4.7
NOSIP,4.7
NAT14,4.7
TXNDC15,4.7
KIF2C,4.7
GTF2A1,4.7
DNMT3B,4.7
BRUNOL6,4.7
BMP7,4.7
PRKY,4.7
TIAM1,4.7
NOL10,4.7
VDAC2,4.7
DAPK3,4.7
RNF167,4.7
BAG1,4.7
ATG7,4.7
PDCD10,4.7
ECT2,4.7
FLJ33630,4.7
TCL1A,4.7
VPS13B,4.7
NSDHL,4.7
HSMPP8,4.7
MYO5C,4.7
EIF4G2,4.7
DDX27,4.7
IFT122,4.7
C13orf3,4.7
AFF1,4.7
OGDHL,4.7
PIGS,4.7
VTI1A,4.7
PGGT1B,4.7
DHX15,4.7
DAZAP2,4.7
SEC24A,4.7
NVL,4.7
BRI3BP,4.7
MARCKSL1,4.7
HLA-C,4.7
RAE1,4.7
BSCL2 /// HNRPUL2,4.7
MGC26718,4.7
ZFP161,4.7
CMTM3,4.7
C12orf26,4.7
CNP,4.7
FAM131A,4.7
C1orf218,4.7
UBE2H,4.7
NPM1,4.7
AFG3L2,4.7
TASP1,4.7
PRKAA1,4.7
WDR7,4.7
GCN1L1,4.7
REXO4,4.7
PHB2,4.7
TUBGCP3,4.7
EEF1A1 /// EEF1AL6 /// EEF1AL7 /// LOC124199 /// LOC387845 /// LOC389223 /// LOC390924 /// LOC391273 /// LOC401717 /// LOC401816 /// LOC440595 /// LOC644604 /// LOC645693 /// LOC645715 /// LOC647167 /// LOC649550 /// LOC728672,4.7
NRN1,4.7
OSBPL11,4.7
CCDC112,4.7
AP1G2,4.7
EPSTI1,4.7
BIRC6,4.7
CD84,4.7
CELSR1,4.7
RPUSD3,4.7
PPM1G,4.7
ECOP,4.7
TMEM164,4.7
STX6,4.7
STMN1,4.8
FGD2,4.8
KIAA1804,4.8
COQ2,4.8
C17orf62,4.8
IPO7,4.8
NAPG,4.8
KIAA0430,4.8
LOC400960,4.8
COG1,4.8
MRPS24,4.8
GARS,4.8
MMD,4.8
ISCU,4.8
SUZ12,4.8
XPO6,4.8
SLC4A1AP,4.8
RNPS1,4.8
C19orf40,4.8
DIMT1L,4.8
NOTCH2NL,4.8
MAPKAPK2,4.8
PSMC2,4.8
SFRS2,4.8
WDR5,4.8
C2orf43,4.8
GPBP1L1,4.8
LRRC59,4.8
C20orf72,4.8
KIF21B,4.8
ARFGAP1,4.8
MSL-1,4.8
C14orf149,4.8
INTS6,4.8
FLJ22795 /// LOC727751,4.8
NACA3P /// NACAP1,4.8
SAP18,4.8
ARAF,4.8
C14orf173,4.8
POLH,4.8
CD86,4.8
ASAH2,4.8
GGCX,4.8
TEX9,4.8
SUPT5H,4.8
NT5C3,4.8
PXMP4,4.8
TRUB1,4.8
INPP5D,4.8
METT11D1,4.8
POLR2H,4.8
RBBP8,4.8
GOLT1B,4.8
MBTPS1,4.8
ZC3H11A,4.8
GGTLA4,4.8
TRAF3,4.8
SNX14,4.8
TCOF1,4.8
RC3H2,4.8
NFIA,4.8
ZNHIT3,4.8
CENTB2,4.8
AIP,4.8
KPNA3,4.8
LOC51057,4.8
AFF4,4.8
SMPD3,4.8
GOLGA4,4.8
RSAD1,4.8
JTB,4.8
FBXO38,4.8
PTPN6,4.8
KMO,4.8
WDR46,4.8
STX4,4.8
CDC25B,4.8
SUMO4,4.8
STK11,4.8
KIAA1545,4.8
FAM21C /// FAM21D,4.8
NCOA4,4.8
CPSF4,4.8
USP7,4.8
UNC50,4.8
ANAPC1,4.8
USP12,4.8
USP16,4.8
FLJ37798,4.8
CTA-126B4.3,4.8
PRDX4,4.8
NAT10,4.8
MED11,4.8
FAM72A /// FAM72B /// GCUD2,4.8
TMEM165,4.8
DFNB31,4.8
HCCS,4.8
C14orf135,4.8
PRR11,4.8
LOC646916,4.8
KLHL23,4.8
DKC1,4.8
LOC441440,4.8
TRIM25,4.8
INVS,4.8
ILKAP,4.8
PTCD3,4.8
KIAA0495,4.8
PGF,4.8
PPM1F,4.8
VPS33A,4.8
EP400,4.8
BRD7,4.8
LONRF1,4.8
WASF2,4.8
ZBTB40,4.8
OPHN1,4.8
CD320,4.8
CCDC126,4.9
ANKIB1,4.9
HECTD1,4.9
FAM108C1,4.9
PPP2CB,4.9
FKSG49 /// LOC730444,4.9
USP13,4.9
MTERFD3,4.9
MRPL16,4.9
DOCK10,4.9
HLA-DQA1,4.9
MGC46336,4.9
POLR1E,4.9
USP15,4.9
BUD31,4.9
PCGF2,4.9
FEN1,4.9
KPNB1,4.9
ELMO1,4.9
KIAA1450,4.9
MDM4,4.9
UBR1,4.9
STARD7,4.9
C11orf41,4.9
ORMDL2,4.9
C14orf101,4.9
UBR4,4.9
TRBC1 /// TRBV19,4.9
FLJ22167,4.9
SURF4,4.9
FAM120AOS,4.9
ANKRD13D,4.9
NOC3L,4.9
COMMD2,4.9
PAQR8,4.9
LOC93349,4.9
WHSC1L1,4.9
CNOT8,4.9
PYHIN1,4.9
PMS2L3,4.9
MGC21881,4.9
POLE,4.9
FAM136A,4.9
KBTBD4,4.9
EEF1A1,4.9
RASSF3,4.9
DDX31,4.9
ZNF711,4.9
C1orf144,4.9
IMAA /// LOC440345 /// LOC440354 /// LOC595101 /// LOC641298 /// LOC728423 /// LOC729513 /// LOC730099 /// SLC7A5P1,4.9
COPS7A,4.9
RP11-11C5.2,4.9
TGFBR1,4.9
CBWD1,4.9
NUDT16,4.9
ZNF516,4.9
TBC1D12,4.9
POP1,4.9
FLJ22222,4.9
MAP2K4,4.9
PJA1,4.9
FAM98A,4.9
C1orf128,4.9
HLA-C /// LOC732037,4.9
SYT11,4.9
CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6,4.9
DCUN1D2,4.9
MAD2L1,4.9
RBMX,4.9
BNIP2,4.9
CD48,4.9
GPKOW,4.9
C20orf121,4.9
ATP11A,4.9
CD40,4.9
TOPBP1,4.9
UNC5CL,4.9
ACTB,4.9
FBXO11,4.9
KCTD10,4.9
DCLRE1C,4.9
C2orf25,4.9
MRPL55,4.9
ENTPD4,4.9
WAPAL,4.9
FNDC3B,4.9
C14orf32,4.9
NCAPH,4.9
RP2,4.9
CD22 /// MAG,4.9
LOC652489 /// LOC728825 /// SUMO2,4.9
EMG1,4.9
MTHFS,4.9
WEE1,4.9
AEBP2,4.9
PDE8A,4.9
GOPC,4.9
DDEF1,4.9
HNRNPA1 /// LOC648210,4.9
SCML2,4.9
ASXL2,4.9
LOC644246,4.9
MRPL3,4.9
WDR27,4.9
LOC220594,4.9
SUMF1,4.9
FLJ44894,4.9
AARSD1,4.9
SON,4.9
STX18,4.9
CDC2L1 /// CDC2L2,4.9
ATP2A2,4.9
IGKC,4.9
PARP6,4.9
MBD2,4.9
PRKCSH,4.9
ATP2A3,4.9
RFTN1,4.9
ALDH1B1,4.9
STAT1,4.9
TTLL5,4.9
ARV1,4.9
SIT1,4.9
TERF1,4.9
ATG10,4.9
RCBTB2,4.9
PDE4C,4.9
EIF5A2,4.9
METAP1,4.9
EIF3A,4.9
ARSK,4.9
TRA2A,5
TIMM8B,5
JOSD1,5
CYP51A1,5
EGLN1,5
SEMA4F,5
ASXL1,5
DNA2L,5
ADRBK2,5
C16orf63,5
CDC2,5
LOC375190,5
ORMDL3,5
TRAPPC3,5
MMP9,5
SNX25,5
PIK3CD,5
ATR,5
FXYD3,5
JHDM1D,5
FAM118B,5
CD81,5
PDPK1,5
CHRNA6,5
HUWE1,5
FTH1 /// FTHL16,5
GTF3C2,5
UBE2D1,5
NUP54,5
ACBD6,5
UBXD4,5
SP110,5
RCSD1,5
TUFM,5
MKS1,5
MAP4K5,5
PLA2G4B,5
NME3,5
GSTA1,5
TM9SF1,5
XAB2,5
SMARCAL1,5
RNH1,5
C10orf110,5
MAPK6,5
CUL7,5
FASTKD2,5
FBXW12,5
HMGB2,5
SDCCAG10,5
MVK,5
EML5,5
INPP5B,5
CXorf38,5
CASC3,5
MYSM1,5
ZADH2,5
HLA-DRB1,5
SAV1,5
NAGK,5
WTAP,5
TAF4,5
LOC440864,5
KIAA1467,5
CAMTA2,5
USP8,5
GSTM1,5
HNRPM,5
PPM1K,5
NCOA5,5
TSR1,5
JAK1,5
LOC285831,5
CIT,5
SRA1,5
CDK5RAP2,5
PEX19,5
SEC24C,5
FBXL4,5
RPL14,5
FLJ20309,5
CYP2R1,5
TOMM20,5
ZNF589,5
ZC3H7A,5
LOC130074,5
C2orf24,5
PLEKHB2,5
RBMS1,5
LOC283012 /// RPP30,5
CCDC117,5
CNR1,5
TFB1M,5
HMBS,5
FAM41C /// MGC70863 /// RPL23AP7,5
BEST3,5
SCARB2,5.1
IL12RB1,5.1
ABCC1,5.1
NOMO1 /// NOMO2 /// NOMO3,5.1
MSH3,5.1
OGDH,5.1
DKFZP434A0131,5.1
RPL5,5.1
SMARCA4,5.1
MRPS23,5.1
ISOC2,5.1
DCK,5.1
UTP18,5.1
CA2,5.1
HIP1R /// LOC728014,5.1
ZNF638,5.1
NUP98,5.1
ANKHD1,5.1
USP6,5.1
RDH10,5.1
LSM8,5.1
TTL,5.1
IRAK1,5.1
KIAA0226,5.1
CALML4,5.1
B2M,5.1
C21orf71,5.1
SEC22C,5.1
IGF1R,5.1
UBE2J2,5.1
METTL2A /// METTL2B,5.1
NMNAT1,5.1
BCLAF1,5.1
IGF2R,5.1
ACIN1,5.1
NT5C2,5.1
LOC731901 /// ZNF137 /// ZNF600 /// ZNF611,5.1
MGC27345,5.1
ATPBD1C,5.1
FLJ40869,5.1
YPEL1,5.1
TBC1D20,5.1
FAM24B,5.1
SFRS11,5.1
NET1,5.1
CENPP,5.1
ZRANB3,5.1
PARN,5.1
LRCH3,5.1
KLHL24,5.1
KLHDC5,5.1
B3GALTL,5.1
ATP6V0B,5.1
MT1F,5.1
PLA2G6,5.1
NUP85,5.1
ITGAL,5.1
RALGPS1,5.1
FCHO2,5.1
GKAP1,5.1
C7orf11,5.1
AATF,5.1
LOC554203,5.1
LOC653877 /// UTP20,5.1
LOC389831,5.1
UBE2B,5.1
